Timestamp,Timeofday,Cable_X_pos,Cable_Y_pos,Cable_Z_pos,Cable_offset_X,Cable_offset_Y,Cable_offset_Z,Norm_X_comp,Norm_Y_comp,Norm_Z_comp,Cable_lock
1759744831,120030.777,619487.0762,5806174.614,40.4695,0.02,0.06,-1.09,0,1,0.05,1
1759744831,120030.98,619487.0762,5806174.614,40.4695,0.02,0.06,-1.09,0,1,0.05,1
1759744831,120031.2,619487.076,5806174.615,40.4685,0.02,0.06,-1.09,0,1,0.05,1
1759744831,120031.401,619487.0785,5806174.611,40.4724,0.02,0.06,-1.08,0,1,0.05,1
1759744832,120031.603,619487.0782,5806174.612,40.4681,0.02,0.05,-1.09,0,1,0.05,1
1759744832,120031.806,619487.0782,5806174.612,40.4681,0.02,0.05,-1.09,0,1,0.05,1
1759744832,120032.01,619487.0741,5806174.612,40.4684,0.02,0.06,-1.09,-0.02,0.99,0.05,1
1759744832,120032.212,619487.0915,5806174.609,40.4685,0.02,0.05,-1.09,-0.01,1,0.05,1
1759744832,120032.416,619487.0255,5806174.607,40.485,0.02,0.06,-1.08,0,1,0.06,1
1759744833,120032.634,619486.9994,5806174.604,40.4832,0.02,0.06,-1.08,-0.01,0.99,0.05,1
1759744833,120032.634,619486.9942,5806174.607,40.4882,0.02,0.06,-1.08,0,1,0.06,1
1759744833,120032.836,619486.9361,5806174.603,40.4945,0.02,0.06,-1.08,0,0.99,0.06,1
1759744833,120033.041,619486.9557,5806174.588,40.5028,0.02,0.06,-1.08,0,0.99,0.06,1
1759744833,120033.242,619486.94,5806174.601,40.492,0.02,0.06,-1.08,0,1,0.06,1
1759744833,120033.445,619486.913,5806174.605,40.4843,0.02,0.07,-1.07,0,1,0.06,1
1759744834,120033.647,619486.8761,5806174.6,40.4859,0.02,0.07,-1.07,0,1,0.06,1
1759744834,120033.865,619486.8502,5806174.596,40.4873,0.02,0.07,-1.07,0,1,0.06,1
1759744834,120034.067,619486.84,5806174.604,40.487,0.02,0.07,-1.07,0,1,0.06,1
1759744834,120034.269,619486.8475,5806174.606,40.4853,0.02,0.06,-1.07,0,1,0.06,1
1759744834,120034.469,619486.8588,5806174.609,40.485,0.02,0.06,-1.07,0,1,0.06,1
1759744835,120034.672,619486.9184,5806174.607,40.479,0.02,0.06,-1.08,-0.01,0.99,0.06,1
1759744835,120034.888,619486.9357,5806174.591,40.4764,0.02,0.06,-1.08,-0.01,0.99,0.06,1
1759744835,120035.091,619486.8798,5806174.612,40.4626,0.02,0.07,-1.07,-0.01,1,0.06,1
1759744835,120035.291,619486.8032,5806174.603,40.4763,0.02,0.07,-1.07,-0.01,0.99,0.06,1
1759744835,120035.493,619486.7191,5806174.594,40.482,0.02,0.07,-1.06,0,1,0.06,1
1759744836,120035.697,619486.6137,5806174.595,40.4822,0.02,0.08,-1.05,0,0.99,0.07,1
1759744836,120035.915,619486.4092,5806174.59,40.4713,0.02,0.08,-1.05,0,0.99,0.07,1
1759744836,120036.118,619486.2345,5806174.594,40.5081,0.01,0.1,-1.03,0,0.99,0.09,1
1759744836,120036.319,619486.2613,5806174.577,40.5123,0.02,0.09,-1.04,0.01,0.99,0.08,1
1759744837,120036.522,619486.2536,5806174.571,40.4879,0.02,0.07,-1.05,0.01,0.99,0.06,1
1759744837,120036.723,619486.1866,5806174.59,40.4878,0.02,0.07,-1.05,0.02,1,0.07,1
1759744837,120036.927,619486.1435,5806174.594,40.4972,0.02,0.07,-1.05,0.01,1,0.07,1
1759744837,120037.132,619486.142,5806174.613,40.4842,0.02,0.07,-1.05,0.01,1,0.06,1
1759744837,120037.347,619486.1846,5806174.608,40.4768,0.02,0.06,-1.06,0.01,1,0.06,1
1759744838,120037.549,619486.2826,5806174.614,40.4692,0.02,0.04,-1.06,0.01,1,0.04,1
1759744838,120037.753,619486.2502,5806174.586,40.4726,0.02,0.02,-1.06,0.01,1,0.02,1
1759744838,120037.957,619486.2337,5806174.581,40.4706,0.02,0.02,-1.06,0.02,1,0.01,1
1759744838,120038.158,619486.2972,5806174.606,40.4584,0.03,-0.01,-1.07,0.02,1,-0.01,1
1759744838,120038.374,619486.3485,5806174.632,40.4348,0.03,-0.05,-1.07,0.02,1,-0.04,1
1759744839,120038.577,619486.1334,5806174.557,40.4726,0.02,-0.03,-1.08,0,1,-0.03,1
1759744839,120038.779,619486.0405,5806174.538,40.4704,0.03,-0.03,-1.08,0.01,1,-0.02,1
1759744839,120038.981,619485.9328,5806174.578,40.4699,0.04,-0.04,-1.08,0.02,1,-0.03,1
1759744839,120039.183,619485.7864,5806174.622,40.4637,0.04,-0.01,-1.08,0.02,1,-0.01,1
1759744839,120039.387,619485.7007,5806174.597,40.4862,0.03,-0.03,-1.08,0.01,1,-0.02,1
1759744840,120039.603,619485.4728,5806174.604,40.482,0.04,0,-1.08,0.02,1,0,1
1759744840,120039.806,619485.3852,5806174.623,40.4849,0.04,-0.01,-1.08,0.03,1,0,1
1759744840,120040.009,619485.2423,5806174.613,40.4856,0.04,0,-1.08,0.03,1,0,1
1759744840,120040.209,619485.1261,5806174.595,40.5084,0.05,0.01,-1.07,0.04,1,0.01,1
1759744840,120040.413,619485.033,5806174.63,40.4805,0.06,-0.01,-1.08,0.06,1,0,1
1759744841,120040.628,619484.8256,5806174.64,40.4975,0.06,0.01,-1.07,0.05,0.99,0.01,1
1759744841,120040.832,619484.6822,5806174.586,40.5204,0.05,0.01,-1.07,0.04,1,0.01,1
1759744841,120040.832,619484.7071,5806174.589,40.5148,0.07,-0.01,-1.07,0.05,1,-0.01,1
1759744841,120041.031,619484.4863,5806174.613,40.5196,0.09,0.01,-1.07,0.06,0.99,0.01,1
1759744841,120041.232,619484.2671,5806174.617,40.511,0.08,0.01,-1.07,0.05,1,0.01,1
1759744841,120041.436,619484.1819,5806174.603,40.5229,0.08,0.01,-1.07,0.04,0.99,0.01,1
1759744842,120041.654,619483.9369,5806174.623,40.5389,0.09,0.02,-1.06,0.03,1,0.02,1
1759744842,120041.858,619483.9671,5806174.661,40.5328,0.11,0,-1.07,0.07,1,0.01,1
1759744842,120042.062,619483.8568,5806174.628,40.5481,0.11,0.01,-1.06,0.05,0.99,0.02,1
1759744842,120042.266,619483.5079,5806174.649,40.5106,0.1,0.02,-1.06,0.03,1,0.02,1
1759744842,120042.468,619483.3943,5806174.643,40.5429,0.12,0.01,-1.06,0.04,1,0.01,1
1759744843,120042.669,619483.3472,5806174.651,40.5505,0.11,0.02,-1.06,0.04,1,0.02,1
1759744843,120042.872,619483.0927,5806174.634,40.5507,0.11,0.02,-1.06,0.04,1,0.02,1
1759744843,120043.09,619483.0404,5806174.642,40.5636,0.12,0.02,-1.06,0.05,1,0.03,1
1759744843,120043.292,619482.9892,5806174.663,40.5578,0.11,0.03,-1.05,0.03,1,0.04,1
1759744843,120043.495,619482.885,5806174.674,40.5742,0.11,0.07,-1.05,-0.01,1,0.07,1
1759744844,120043.698,619482.8114,5806174.695,40.5654,0.1,0.08,-1.05,-0.05,1,0.07,1
1759744844,120043.899,619482.9876,5806174.681,40.5502,0.11,0.02,-1.05,-0.06,0.99,0.01,1
1759744844,120044.102,619482.9415,5806174.68,40.5457,0.1,0.05,-1.05,-0.04,1,0.05,1
1759744844,120044.32,619482.9462,5806174.662,40.5466,0.1,0.01,-1.06,-0.06,1,0.01,1
1759744845,120044.522,619482.9645,5806174.662,40.5498,0.1,0,-1.06,-0.04,1,0,1
1759744845,120044.725,619482.8592,5806174.676,40.5268,0.09,0.01,-1.05,-0.04,1,0,1
1759744845,120044.927,619482.735,5806174.663,40.5379,0.08,0.01,-1.05,-0.04,1,0,1
1759744845,120045.128,619482.6211,5806174.651,40.5581,0.08,0.01,-1.05,-0.04,1,0,1
1759744845,120045.331,619482.4401,5806174.641,40.5605,0.08,0,-1.05,-0.03,1,0,1
1759744846,120045.548,619482.0659,5806174.683,40.5474,0.07,0.03,-1.05,-0.02,1,0.03,1
1759744846,120045.751,619481.931,5806174.678,40.5557,0.06,0.04,-1.04,-0.03,1,0.03,1
1759744846,120045.953,619481.7757,5806174.68,40.5402,0.06,0.03,-1.05,-0.02,1,0.03,1
1759744846,120046.155,619481.6046,5806174.746,40.5254,0.06,0.04,-1.04,-0.02,1,0.03,1
1759744846,120046.356,619481.4621,5806174.727,40.526,0.05,0.03,-1.04,-0.02,1,0.03,1
1759744847,120046.576,619481.3147,5806174.717,40.5325,0.05,0.03,-1.04,-0.02,1,0.03,1
1759744847,120046.779,619481.1269,5806174.677,40.544,0.04,0.04,-1.04,-0.03,1,0.04,1
1759744847,120046.979,619480.9738,5806174.726,40.5299,0.04,0.04,-1.04,-0.02,1,0.04,1
1759744847,120047.184,619480.8194,5806174.775,40.5153,0.03,0.04,-1.03,-0.02,1,0.04,1
1759744847,120047.387,619480.7052,5806174.73,40.5398,0.02,0.04,-1.03,-0.03,1,0.04,1
1759744848,120047.589,619480.5713,5806174.705,40.549,0.02,0.05,-1.02,-0.03,1,0.05,1
1759744848,120047.792,619480.5087,5806174.686,40.5372,0.01,0.04,-1.03,-0.02,1,0.04,1
1759744848,120048.01,619480.4311,5806174.723,40.5087,0.01,0.04,-1.04,-0.02,1,0.04,1
1759744848,120048.212,619480.443,5806174.764,40.4881,0.01,0.03,-1.04,-0.01,1,0.02,1
1759744848,120048.415,619480.3454,5806174.718,40.5027,0,0.02,-1.04,-0.01,1,0.02,1
1759744849,120048.615,619480.227,5806174.703,40.5037,0,0.03,-1.04,-0.01,1,0.03,1
1759744849,120048.817,619480.1309,5806174.73,40.4878,0,0.02,-1.04,0,1,0.02,1
1759744849,120049.035,619479.9611,5806174.733,40.4913,0,0.03,-1.04,-0.01,1,0.03,1
1759744849,120049.035,619479.9524,5806174.726,40.4929,-0.01,0.04,-1.04,-0.02,1,0.04,1
1759744849,120049.237,619479.7909,5806174.737,40.4963,0,0.03,-1.04,0,1,0.03,1
1759744849,120049.439,619479.6839,5806174.746,40.501,-0.01,0.03,-1.03,-0.01,1,0.03,1
1759744850,120049.643,619479.6009,5806174.719,40.5067,-0.02,0.01,-1.04,-0.05,1,0.01,1
1759744850,120049.844,619479.5255,5806174.716,40.5174,-0.01,0.03,-1.04,0,1,0.03,1
1759744850,120050.046,619479.4011,5806174.734,40.5044,-0.01,0.04,-1.03,0.01,1,0.04,1
1759744850,120050.264,619479.2631,5806174.713,40.5162,-0.01,0.06,-1.03,0.03,1,0.06,1
1759744850,120050.467,619479.3194,5806174.709,40.495,-0.01,0.02,-1.04,0.05,1,0.02,1
1759744851,120050.668,619479.4383,5806174.719,40.5031,0,0.01,-1.04,0.04,1,0.01,1
1759744851,120050.87,619479.4077,5806174.72,40.5119,0.01,0.03,-1.04,0.05,1,0.03,1
1759744851,120051.073,619479.2672,5806174.697,40.4692,0.01,0,-1.05,0.05,1,0,1
1759744851,120051.289,619479.1264,5806174.7,40.475,0.01,0.01,-1.04,0.04,1,0.01,1
1759744851,120051.493,619479.1206,5806174.715,40.4761,0.02,0.02,-1.04,0.05,1,0.02,1
1759744852,120051.693,619478.9614,5806174.719,40.4848,0.02,0.02,-1.04,0.05,1,0.02,1
1759744852,120051.896,619478.8648,5806174.719,40.4679,0.02,0.02,-1.04,0.05,1,0.02,1
1759744852,120052.098,619478.7074,5806174.725,40.4612,0.03,0.01,-1.04,0.05,1,0.01,1
1759744852,120052.315,619478.4236,5806174.736,40.4721,0.04,0.02,-1.04,0.05,1,0.02,1
1759744853,120052.519,619478.3313,5806174.762,40.4639,0.04,0.01,-1.05,0.06,1,0.01,1
1759744853,120052.719,619478.2847,5806174.772,40.4408,0.04,0,-1.05,0.05,1,0,1
1759744853,120052.922,619478.2323,5806174.747,40.46,0.04,0,-1.05,0.04,1,0,1
1759744853,120053.123,619478.04,5806174.741,40.4779,0.06,0.01,-1.05,0.06,1,0.01,1
1759744853,120053.326,619477.8438,5806174.773,40.4463,0.07,0.01,-1.05,0.06,1,0.02,1
1759744854,120053.542,619477.5855,5806174.79,40.4588,0.06,0.01,-1.05,0.04,1,0.02,1
1759744854,120053.743,619477.5779,5806174.789,40.4592,0.07,0.02,-1.05,0.04,1,0.02,1
1759744854,120053.947,619477.4591,5806174.773,40.4523,0.07,0.02,-1.04,0.04,1,0.02,1
1759744854,120054.151,619477.3647,5806174.754,40.4801,0.08,0.01,-1.04,0.05,1,0.01,1
1759744854,120054.355,619477.3025,5806174.776,40.4709,0.08,0.01,-1.04,0.06,1,0.01,1
1759744855,120054.557,619477.1732,5806174.811,40.4428,0.07,0.02,-1.05,0.04,1,0.02,1
1759744855,120054.76,619477.1642,5806174.844,40.4694,0.07,0.01,-1.05,0.03,1,0.02,1
1759744855,120054.977,619476.9854,5806174.84,40.4892,0.08,0.06,-1.04,0,1,0.05,1
1759744855,120055.179,619476.9539,5806174.854,40.4696,0.07,0.02,-1.04,-0.07,1,0.01,1
1759744855,120055.38,619477.149,5806174.848,40.4582,0.07,-0.01,-1.05,-0.06,1,-0.01,1
1759744856,120055.585,619477.1068,5806174.843,40.4369,0.06,0.02,-1.05,-0.05,1,0.01,1
1759744856,120055.786,619477.0884,5806174.865,40.4269,0.07,0,-1.05,-0.03,1,0,1
1759744856,120056.006,619477.0858,5806174.849,40.4301,0.06,0.01,-1.05,-0.04,1,0.01,1
1759744856,120056.208,619476.8856,5806174.844,40.461,0.05,0.01,-1.05,-0.04,1,0.01,1
1759744856,120056.41,619476.8314,5806174.815,40.4541,0.05,-0.01,-1.06,-0.04,1,-0.01,1
1759744857,120056.613,619476.6514,5806174.855,40.4341,0.05,-0.01,-1.06,-0.04,1,-0.01,1
1759744857,120056.816,619476.5224,5806174.867,40.4538,0.04,0,-1.05,-0.03,1,0,1
1759744857,120057.017,619476.3325,5806174.85,40.465,0.03,0.01,-1.05,-0.04,0.99,0.01,1
1759744857,120057.235,619476.1896,5806174.864,40.4711,0.04,0.03,-1.04,-0.02,1,0.02,1
1759744857,120057.235,619476.188,5806174.863,40.4742,0.04,0.03,-1.04,-0.01,1,0.03,1
1759744857,120057.437,619475.9197,5806174.892,40.4764,0.02,0.04,-1.04,-0.02,1,0.04,1
1759744858,120057.64,619475.8868,5806174.875,40.48,0.02,0.03,-1.04,-0.02,1,0.03,1
1759744858,120057.843,619475.7803,5806174.87,40.4891,0.02,0.03,-1.04,-0.02,1,0.03,1
1759744858,120058.046,619475.7535,5806174.882,40.4621,0.02,0,-1.05,0.02,1,0,1
1759744858,120058.248,619475.7159,5806174.889,40.4547,0.02,-0.01,-1.06,0.02,1,-0.01,1
1759744858,120058.451,619475.5496,5806174.91,40.4463,0.02,-0.01,-1.06,0.02,1,-0.01,1
1759744859,120058.668,619475.4181,5806174.913,40.4584,0.02,0,-1.06,0.02,1,0,1
1759744859,120058.871,619475.2951,5806174.923,40.458,0.02,0,-1.06,0.02,1,0,1
1759744859,120059.075,619475.0843,5806174.914,40.4596,0.03,0,-1.07,0.03,1,0,1
1759744859,120059.277,619474.952,5806174.941,40.4686,0.03,0,-1.07,0.04,1,0.01,1
1759744859,120059.481,619474.7914,5806174.962,40.4498,0.03,0.01,-1.07,0.03,1,0.01,1
1759744860,120059.683,619474.7015,5806174.948,40.4657,0.04,0.01,-1.07,0.03,1,0.01,1
1759744860,120059.901,619474.4006,5806174.97,40.4405,0.05,0,-1.07,0.05,1,0,1
1759744860,120100.105,619474.2617,5806175.022,40.4419,0.06,0.01,-1.07,0.05,1,0.01,1
1759744860,120100.306,619474.1792,5806175.03,40.4409,0.07,0.01,-1.08,0.05,1,0.01,1
1759744861,120100.511,619474.0859,5806175.008,40.4491,0.07,0,-1.08,0.04,1,0,1
1759744861,120100.712,619473.9642,5806175.005,40.436,0.08,0,-1.09,0.04,1,0,1
1759744861,120100.917,619473.8188,5806175.062,40.4249,0.09,0,-1.09,0.05,1,0,1
1759744861,120101.118,619473.7387,5806175.156,40.4146,0.1,0,-1.09,0.06,1,0,1
1759744861,120101.32,619473.6588,5806175.106,40.4343,0.09,-0.01,-1.1,0.03,1,0,1
1759744862,120101.537,619473.493,5806175.074,40.4406,0.09,0.01,-1.09,0.03,1,0.01,1
1759744862,120101.739,619473.5224,5806175.106,40.4354,0.11,-0.01,-1.09,0.06,1,0,1
1759744862,120101.94,619473.4342,5806175.137,40.4263,0.12,-0.01,-1.09,0.05,1,0,1
1759744862,120102.142,619473.2762,5806175.173,40.4129,0.12,0,-1.09,0.04,1,0,1
1759744862,120102.36,619473.1101,5806175.174,40.4324,0.13,0,-1.09,0.05,1,0.01,1
1759744863,120102.565,619472.9792,5806175.167,40.4486,0.13,0,-1.09,0.05,1,0.01,1
1759744863,120102.767,619472.9372,5806175.182,40.4519,0.13,0,-1.09,0.05,1,0,1
1759744863,120102.969,619472.8786,5806175.224,40.4442,0.13,0.01,-1.09,0.04,1,0.01,1
1759744863,120103.172,619472.6954,5806175.272,40.4558,0.13,0.04,-1.09,0.01,1,0.04,1
1759744863,120103.374,619472.7452,5806175.265,40.4612,0.12,0.04,-1.09,-0.02,1,0.03,1
1759744864,120103.59,619472.7492,5806175.236,40.4325,0.12,0.03,-1.09,-0.01,1,0.02,1
1759744864,120103.791,619472.746,5806175.237,40.4524,0.13,0.02,-1.09,0,1,0.02,1
1759744864,120103.993,619472.6741,5806175.275,40.4351,0.13,0.02,-1.09,0,1,0.02,1
1759744864,120104.194,619472.5269,5806175.262,40.44,0.13,0.02,-1.09,-0.01,1,0.02,1
1759744864,120104.396,619472.4419,5806175.251,40.4447,0.13,0.02,-1.09,-0.01,1,0.02,1
1759744865,120104.613,619472.2599,5806175.282,40.4529,0.13,0.02,-1.1,0,1,0.02,1
1759744865,120104.814,619472.1405,5806175.325,40.4345,0.13,0.02,-1.09,0,1,0.02,1
1759744865,120105.016,619471.9772,5806175.346,40.4327,0.13,0.02,-1.1,0,1,0.02,1
1759744865,120105.216,619471.8471,5806175.339,40.451,0.13,0.02,-1.1,0,1,0.02,1
1759744865,120105.433,619471.6791,5806175.342,40.4565,0.13,0.01,-1.09,0.02,1,0.01,1
1759744865,120105.433,619471.6649,5806175.347,40.4542,0.13,0.02,-1.1,0,1,0.02,1
1759744866,120105.636,619471.5322,5806175.396,40.4359,0.13,0.02,-1.09,0,1,0.02,1
1759744866,120105.84,619471.3816,5806175.42,40.435,0.13,0.02,-1.09,0,1,0.02,1
1759744866,120106.042,619471.1869,5806175.441,40.4329,0.13,0.02,-1.1,0,1,0.02,1
1759744866,120106.245,619471.0318,5806175.462,40.4442,0.13,0.02,-1.1,0,1,0.02,1
1759744866,120106.448,619470.8405,5806175.497,40.436,0.13,0,-1.09,-0.03,1,-0.01,1
1759744867,120106.651,619470.6903,5806175.524,40.4353,0.13,-0.01,-1.09,-0.03,1,-0.01,1
1759744867,120106.869,619470.4758,5806175.562,40.4359,0.12,0.03,-1.1,-0.01,1,0.02,1
1759744867,120107.071,619470.4813,5806175.564,40.4353,0.12,0.03,-1.1,-0.01,1,0.02,1
1759744867,120107.274,619470.3244,5806175.58,40.4268,0.12,0.03,-1.1,-0.02,1,0.03,1
1759744867,120107.476,619470.1851,5806175.59,40.4073,0.12,0.03,-1.1,-0.02,1,0.03,1
1759744868,120107.675,619470.0084,5806175.626,40.4284,0.12,0.03,-1.1,-0.02,1,0.03,1
1759744868,120107.894,619469.8686,5806175.628,40.4384,0.12,0.03,-1.1,-0.02,1,0.03,1
1759744868,120108.096,619469.7275,5806175.663,40.4274,0.12,0.03,-1.1,-0.02,1,0.03,1
1759744868,120108.299,619469.6243,5806175.67,40.4263,0.1,0.03,-1.09,-0.02,0.99,0.03,1
1759744869,120108.501,619469.3774,5806175.686,40.446,0.1,0.03,-1.09,-0.02,0.99,0.03,1
1759744869,120108.703,619469.167,5806175.769,40.4111,0.11,0.03,-1.09,-0.01,0.99,0.02,1
1759744869,120108.905,619469.1574,5806175.756,40.4154,0.1,0.04,-1.09,-0.01,0.99,0.03,1
1759744869,120109.124,619468.8972,5806175.744,40.4449,0.1,0.04,-1.09,-0.01,0.99,0.03,1
1759744869,120109.323,619468.7732,5806175.762,40.4366,0.1,0.03,-1.09,-0.01,0.99,0.03,1
1759744870,120109.526,619468.6564,5806175.849,40.4171,0.1,0.03,-1.09,-0.01,0.99,0.03,1
1759744870,120109.728,619468.6545,5806175.841,40.4307,0.09,0.04,-1.07,-0.02,0.99,0.03,1
1759744870,120109.931,619468.3615,5806175.863,40.4608,0.08,0.05,-1.06,-0.03,0.99,0.04,1
1759744870,120110.148,619468.1962,5806175.84,40.4674,0.08,0.05,-1.06,-0.03,0.99,0.04,1
1759744870,120110.35,619468.0575,5806175.863,40.4687,0.08,0.05,-1.06,-0.03,0.99,0.04,1
1759744871,120110.549,619468.0794,5806175.869,40.4632,0.07,0.04,-1.06,-0.02,0.99,0.03,1
1759744871,120110.753,619468.0099,5806175.9,40.4507,0.08,0,-1.05,-0.05,0.98,0,1
1759744871,120110.969,619467.6539,5806175.971,40.4665,0.06,0.04,-1.04,-0.02,0.99,0.04,1
1759744871,120111.17,619467.6352,5806175.951,40.4695,0.06,0.04,-1.04,-0.02,0.99,0.04,1
1759744871,120111.371,619467.4942,5806175.938,40.4928,0.06,0,-1.04,-0.05,0.98,0,1
1759744872,120111.573,619467.3801,5806175.93,40.4908,0.06,0.02,-1.05,-0.02,0.99,0.02,1
1759744872,120111.791,619467.361,5806175.957,40.4668,0.06,-0.01,-1.05,-0.03,0.99,-0.01,1
1759744872,120111.992,619467.239,5806176.007,40.4569,0.06,-0.01,-1.05,-0.03,0.99,-0.01,1
1759744872,120112.194,619467.099,5806176.027,40.4669,0.06,-0.01,-1.05,-0.03,0.99,-0.01,1
1759744872,120112.396,619466.7273,5806176.073,40.4785,0.06,-0.01,-1.05,-0.03,0.99,-0.01,1
1759744873,120112.599,619466.6624,5806176.055,40.4951,0.04,0.04,-1.05,-0.03,0.99,0.03,1
1759744873,120112.801,619466.3512,5806176.024,40.4939,0.04,0.04,-1.05,-0.03,0.99,0.03,1
1759744873,120113.018,619466.3512,5806176.024,40.4939,0.04,0.04,-1.05,-0.03,0.99,0.03,1
1759744873,120113.221,619466.2419,5806176.184,40.4242,0.04,0.04,-1.05,-0.03,0.99,0.03,1
1759744873,120113.424,619465.9301,5806176.298,40.4241,0.04,0.04,-1.05,-0.03,0.99,0.03,1
1759744874,120113.624,619465.9134,5806176.284,40.4414,0.02,0.05,-1.03,-0.04,0.99,0.05,1
1759744874,120113.624,619465.9125,5806176.281,40.4414,0.02,0.05,-1.03,-0.04,0.99,0.05,1
1759744874,120113.828,619465.5825,5806176.221,40.4814,0.02,0.05,-1.03,-0.04,0.99,0.05,1
1759744874,120114.03,619465.6003,5806176.146,40.4635,0.02,0.01,-1.05,-0.05,0.97,0,1
1759744874,120114.248,619465.5558,5806176.158,40.4377,0.01,-0.01,-1.06,-0.04,0.97,-0.01,1
1759744874,120114.451,619465.5584,5806176.181,40.475,0.01,-0.01,-1.06,-0.04,0.97,-0.01,1
1759744875,120114.655,619465.5555,5806176.182,40.4783,0.01,-0.03,-1.06,0.01,1,-0.03,1
1759744875,120114.857,619465.3814,5806176.188,40.4668,0,-0.01,-1.06,-0.04,0.98,-0.01,1
1759744875,120115.059,619465.0541,5806176.276,40.4732,0,-0.01,-1.06,-0.04,0.98,-0.01,1
1759744875,120115.26,619465.0337,5806176.29,40.4747,0,-0.01,-1.06,-0.04,0.98,-0.01,1
1759744875,120115.479,619464.7473,5806176.295,40.5025,0,0.02,-1.06,-0.01,0.99,0.02,1
1759744876,120115.681,619464.7065,5806176.319,40.463,0,0.02,-1.06,-0.01,0.99,0.02,1
1759744876,120115.885,619464.7295,5806176.293,40.4648,-0.01,0,-1.05,-0.04,0.98,0,1
1759744876,120116.086,619464.5509,5806176.328,40.5079,-0.01,0.05,-1.05,0.01,0.99,0.05,1
1759744876,120116.29,619464.4624,5806176.332,40.4984,0.01,0.05,-1.05,0.05,0.97,0.04,1
1759744876,120116.491,619464.6274,5806176.313,40.4788,0.01,0.01,-1.05,0.04,0.97,0.01,1
1759744877,120116.709,619464.3209,5806176.329,40.4736,0.01,0.01,-1.05,0.04,0.97,0.01,1
1759744877,120116.912,619464.2502,5806176.334,40.4807,0.01,0.01,-1.05,0.04,0.97,0.01,1
1759744877,120117.116,619464.2154,5806176.349,40.4938,0.01,0.04,-1.04,0.03,0.98,0.04,1
1759744877,120117.317,619464.0334,5806176.357,40.5043,0.01,0.04,-1.04,0.03,0.98,0.04,1
1759744878,120117.519,619463.941,5806176.373,40.4726,0.01,0.04,-1.04,0.03,0.98,0.04,1
1759744878,120117.721,619463.756,5806176.411,40.4427,0.01,0.04,-1.04,0.03,0.98,0.04,1
1759744878,120117.939,619463.5309,5806176.42,40.4589,0.01,0.04,-1.04,0.03,0.98,0.04,1
1759744878,120118.141,619463.3561,5806176.444,40.4179,0.01,0.04,-1.04,0.03,0.98,0.04,1
1759744878,120118.345,619463.1505,5806176.479,40.4376,0.01,0.04,-1.04,0.03,0.98,0.04,1
1759744879,120118.547,619463.0279,5806176.525,40.4053,0.04,0.02,-1.05,0.03,0.97,0.02,1
1759744879,120118.749,619462.7897,5806176.526,40.3847,0.04,0.02,-1.05,0.03,0.97,0.02,1
1759744879,120118.952,619462.5809,5806176.559,40.3682,0.04,0.02,-1.05,0.03,0.97,0.02,1
1759744879,120119.17,619462.6067,5806176.563,40.3648,0.04,0.02,-1.05,0.03,0.97,0.02,1
1759744879,120119.371,619462.4275,5806176.608,40.3573,0.04,0.02,-1.05,0.03,0.97,0.02,1
1759744880,120119.573,619462.1233,5806176.655,40.3611,0.04,0.06,-1.04,0.01,1,0.06,1
1759744880,120119.775,619462.1455,5806176.657,40.3787,0.06,0.01,-1.05,0.03,0.97,0.01,1
1759744880,120119.976,619462.0971,5806176.636,40.3682,0.06,0.01,-1.05,0.03,0.97,0.01,1
1759744880,120120.194,619461.8751,5806176.764,40.3083,0.06,0.01,-1.05,0.03,0.97,0.01,1
1759744880,120120.395,619461.9306,5806176.718,40.3014,0.05,-0.03,-1.06,0.02,0.99,-0.02,1
1759744881,120120.598,619461.4407,5806176.665,40.3821,0.05,0.03,-1.05,-0.02,0.98,0.02,1
1759744881,120120.801,619461.3888,5806176.7,40.3606,0.06,0,-1.06,0.01,0.99,0,1
1759744881,120121.003,619461.1867,5806176.761,40.331,0.06,0,-1.06,0.01,0.99,0,1
1759744881,120121.206,619461.051,5806176.814,40.3436,0.06,0,-1.06,0.01,0.99,0,1
1759744881,120121.423,619460.9306,5806176.791,40.3636,0.06,0,-1.06,0.01,0.99,0,1
1759744882,120121.624,619460.7806,5806176.781,40.3536,0.06,0,-1.06,0.01,0.99,0,1
1759744882,120121.828,619460.7094,5806176.794,40.3506,0.06,0,-1.06,0.01,0.99,0,1
1759744882,120121.828,619460.7238,5806176.79,40.3495,0.06,0,-1.06,0.01,0.99,0,1
1759744882,120122.032,619460.4723,5806176.818,40.363,0.04,0.02,-1.06,-0.01,0.99,0.02,1
1759744882,120122.234,619460.3385,5806176.854,40.3423,0.04,0.02,-1.06,-0.01,0.99,0.02,1
1759744882,120122.436,619460.218,5806176.857,40.3515,0.04,0.02,-1.06,-0.01,0.99,0.02,1
1759744883,120122.652,619459.9596,5806176.874,40.3446,0.04,0.02,-1.06,-0.01,0.99,0.02,1
1759744883,120122.856,619459.7883,5806176.888,40.3548,0.04,0.02,-1.06,-0.01,0.99,0.02,1
1759744883,120123.058,619459.705,5806176.902,40.3519,0.04,0.02,-1.06,-0.01,0.99,0.02,1
1759744883,120123.26,619459.5046,5806176.933,40.3541,0.04,0.02,-1.06,-0.01,0.99,0.02,1
1759744883,120123.462,619459.386,5806176.917,40.3327,0.04,0.01,-1.07,0.02,1,0.01,1
1759744884,120123.68,619459.2467,5806176.952,40.3327,0.04,0.01,-1.07,0.02,1,0.01,1
