Timestamp,Timeofday,Cable_X_pos,Cable_Y_pos,Cable_Z_pos,Cable_offset_X,Cable_offset_Y,Cable_offset_Z,Norm_X_comp,Norm_Y_comp,Norm_Z_comp,Cable_lock
1759745814,121653.619,619469.0044,5806175.742,40.4491,0.05,0.03,-1.09,-0.01,0.99,0.03,1
1759745814,121653.823,619468.7697,5806175.755,40.4299,0.06,0.03,-1.09,0,1,0.03,1
1759745814,121654.026,619468.6062,5806175.791,40.439,0.06,0.03,-1.08,0.01,1,0.03,1
1759745814,121654.227,619468.4346,5806175.808,40.4593,0.06,0.03,-1.08,0.01,1,0.03,1
1759745814,121654.429,619468.2619,5806175.818,40.4743,0.06,0.04,-1.06,0.01,0.99,0.04,1
1759745815,121654.645,619468.1332,5806175.839,40.4688,0.07,0.03,-1.06,0.03,0.98,0.03,1
1759745815,121654.847,619467.9682,5806175.846,40.4588,0.07,0.03,-1.06,0.03,0.98,0.03,1
1759745815,121655.049,619467.7352,5806175.889,40.4601,0.07,0.03,-1.06,0.03,0.98,0.03,1
1759745815,121655.253,619467.5977,5806175.933,40.4882,0.07,0.03,-1.06,0.03,0.98,0.03,1
1759745815,121655.457,619467.4548,5806175.913,40.516,0.07,0.03,-1.06,0.03,0.98,0.03,1
1759745816,121655.659,619467.3368,5806175.918,40.5078,0.11,-0.01,-1.06,0.06,0.99,0,1
1759745816,121655.878,619467.143,5806175.945,40.4762,0.11,-0.01,-1.06,0.06,0.99,0,1
1759745816,121656.082,619466.9667,5806175.995,40.4767,0.11,-0.01,-1.06,0.06,0.99,0,1
1759745816,121656.287,619466.7759,5806176.027,40.5052,0.11,0.01,-1.05,0.03,0.98,0.01,1
1759745816,121656.493,619466.5441,5806176,40.519,0.11,0.01,-1.05,0.03,0.98,0.01,1
1759745817,121656.696,619466.5736,5806176.128,40.5169,0.17,0,-1.06,0.08,0.98,0.01,1
1759745817,121656.898,619466.4503,5806176.044,40.4924,0.17,0,-1.06,0.08,0.98,0.01,1
1759745817,121657.101,619466.1441,5806176.169,40.4652,0.17,0.02,-1.04,0.06,0.98,0.02,1
1759745817,121657.303,619465.9911,5806176.163,40.5129,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745818,121657.504,619465.9027,5806176.148,40.5339,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745818,121657.722,619465.899,5806176.133,40.4897,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745818,121657.925,619465.8969,5806176.123,40.4981,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745818,121658.127,619465.8939,5806176.115,40.5091,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745818,121658.331,619465.9483,5806176.15,40.4775,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745819,121658.535,619465.9657,5806176.145,40.4738,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745819,121658.739,619465.9756,5806176.105,40.4848,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745819,121658.942,619465.9767,5806176.139,40.4762,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745819,121658.942,619465.9743,5806176.119,40.4744,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745819,121659.146,619465.9759,5806176.159,40.4552,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745819,121659.352,619465.9781,5806176.125,40.4756,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745820,121659.555,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745820,121659.758,619465.9781,5806176.155,40.4556,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745820,121659.976,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745820,121700.179,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745820,121700.381,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745821,121700.583,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745821,121700.787,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745821,121700.989,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745821,121701.193,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745821,121701.412,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745822,121701.615,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745822,121701.82,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745822,121702.025,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745822,121702.229,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745822,121702.432,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745823,121702.634,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
1759745823,121702.836,619465.9781,5806176.135,40.4656,0.16,0.03,-1.04,0.05,0.98,0.03,1
